active_emergency_steps,assessment_insufficient_evidence_steps,assessment_no_candidate_steps,assessment_plan_found_steps,budget_exhausted_steps,case_comparator,cohort,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_assessment_status,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_selected_plan_mode,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_public_forecast_overshoot,max_unknown_streak,min_estimated_cr,min_justice,min_projected_boundary_margin,min_projected_final_budget,no_candidate_boundary_steps,no_candidate_braking_steps,no_candidate_budget_steps,phase,public_forecast_checked_steps,public_forecast_miss_steps,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,selected_plan_emergency_steps,selected_plan_normal_steps,selected_plan_precaution_steps,total_cost,trigger,true_boundary,unknown_steps
69,0,72,0,0,,primary,sustained_reserve,0,14845051279084890245,10,2,no_candidate_plan_within_declared_model,0.0,2,0.121708055,0.54529443,2.919572108,,0.128983067,25,1,0,401,0.060463728,0,,0.54529443,-3.938972531,4.0,70,72,0,evaluation,71,15,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.88990451,0
69,,,,0,,primary,reserve,0,15323987392304269192,11,2,,0.0,2,0.06478786,0.514276585,2.596966664,,0.062074312,37,1,0,401,,0,,0.514276585,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.080590093,0
69,0,72,0,0,,primary,sustained_reserve,0,15323987392304269192,11,2,no_candidate_plan_within_declared_model,0.0,2,0.06478786,0.514276585,2.596966664,,0.062074312,37,1,0,401,0.06327096,0,,0.514276585,-3.162515115,4.0,70,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.080590093,0
69,,,,0,,primary,reserve,0,10183718752960407178,12,2,,0.0,2,0.145184168,0.543424252,2.73936083,,0.13082075,31,1,0,401,,0,,0.543424252,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.936249816,0
69,0,71,1,0,,primary,sustained_reserve,0,10183718752960407178,12,2,no_candidate_plan_within_declared_model,0.0,2,0.145184168,0.543424252,2.73936083,,0.13082075,31,1,0,401,0.061118489,0,,0.543424252,-3.293891025,4.0,68,71,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.936249816,0
69,,,,0,,primary,reserve,0,3094801267066550008,13,2,,0.0,2,0.0,0.47127776,2.932097377,,0.025402334,28,1,0,401,,0,,0.47127776,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.948726068,0
69,0,72,0,0,,primary,sustained_reserve,0,3094801267066550008,13,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.47127776,2.932097377,,0.025402334,28,1,0,401,0.060046769,0,,0.47127776,-3.73672251,4.0,69,72,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.948726068,0
69,,,,0,,primary,reserve,0,11517108206777865013,14,2,,0.0,2,0.0,0.266393632,3.033580042,,0.0,29,1,0,401,,0,,0.266393632,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.944440005,0
69,0,71,1,0,,primary,sustained_reserve,0,11517108206777865013,14,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.266393632,3.033580042,,0.0,29,1,0,401,0.059089847,0,,0.266393632,-3.485388922,4.0,66,71,0,evaluation,71,16,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.944440005,0
69,,,,0,,primary,reserve,0,18309698995908524757,15,2,,0.0,2,0.0,0.403243042,2.784515718,,0.0,35,1,0,401,,0,,0.403243042,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.115839898,0
69,0,72,0,0,,primary,sustained_reserve,0,18309698995908524757,15,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.403243042,2.784515718,,0.0,35,1,0,401,0.072871189,0,,0.403243042,-3.516742748,4.0,69,72,0,evaluation,71,10,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.115839898,0
69,,,,0,,primary,reserve,0,14507246535438184655,0,2,,0.0,2,0.0,0.456578085,2.948860142,,0.0,29,1,0,503,,0,,0.456578085,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.995031341,0
69,0,72,0,0,,primary,sustained_reserve,0,14507246535438184655,0,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.456578085,2.948860142,,0.0,29,1,0,503,0.103992071,0,,0.456578085,-3.947220403,4.0,69,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.995031341,0
69,,,,0,,primary,reserve,0,7502164766355850473,1,2,,0.0,2,0.121736353,0.547658343,2.723767319,,0.142889,30,1,0,503,,0,,0.547658343,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.917809527,0
69,0,72,0,0,,primary,sustained_reserve,0,7502164766355850473,1,2,no_candidate_plan_within_declared_model,0.0,2,0.121736353,0.547658343,2.723767319,,0.142889,30,1,0,503,0.067316547,0,,0.547658343,-3.263925938,4.0,69,72,0,evaluation,71,12,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.917809527,0
69,,,,0,,primary,reserve,0,1392972506535981944,2,2,,0.0,2,0.0,0.416342483,2.856397769,,0.0,28,1,0,503,,0,,0.416342483,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.892003597,0
69,0,71,1,0,,primary,sustained_reserve,0,1392972506535981944,2,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.416342483,2.856397769,,0.0,28,1,0,503,0.079332019,0,,0.416342483,-3.531073694,4.0,67,71,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.892003597,0
69,,,,0,,primary,reserve,0,16650437693641795717,3,2,,0.0,2,0.0,0.253248494,2.670465235,,0.0,33,1,0,503,,0,,0.253248494,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.104189257,0
69,0,72,0,0,,primary,sustained_reserve,0,16650437693641795717,3,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.253248494,2.670465235,,0.0,33,1,0,503,0.082399753,0,,0.253248494,-3.125168569,4.0,67,72,0,evaluation,71,10,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.104189257,0
69,,,,0,,primary,reserve,0,15260285073911315825,4,2,,0.0,2,0.0,0.413339949,2.819260865,,0.0,31,1,0,503,,0,,0.413339949,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.010323814,0
69,0,72,0,0,,primary,sustained_reserve,0,15260285073911315825,4,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.413339949,2.819260865,,0.0,31,1,0,503,0.065816056,0,,0.413339949,-3.582918298,4.0,70,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.010323814,0
69,,,,0,,primary,reserve,0,9033986013164043777,5,2,,0.0,2,0.0,0.202991267,3.155338292,,0.0,28,1,0,503,,0,,0.202991267,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.011195509,0
69,0,72,0,0,,primary,sustained_reserve,0,9033986013164043777,5,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.202991267,3.155338292,,0.0,28,1,0,503,0.108656162,0,,0.202991267,-4.089485792,4.0,66,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.011195509,0
69,,,,0,,primary,reserve,0,11635626335846214484,6,2,,0.0,2,0.0,0.468572778,2.762222333,,0.103993753,33,1,0,503,,0,,0.468572778,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.016079949,0
69,0,72,0,0,,primary,sustained_reserve,0,11635626335846214484,6,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.468572778,2.762222333,,0.103993753,33,1,0,503,0.146294023,0,,0.468572778,-3.803638111,4.0,69,72,0,evaluation,71,12,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.016079949,0
69,,,,0,,primary,reserve,0,13525149703185477343,7,2,,0.0,2,0.0,0.0,3.093485147,,0.0,24,1,1,503,,0,,0.0,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.07806954,0
69,0,72,0,0,,primary,sustained_reserve,0,13525149703185477343,7,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.0,3.093485147,,0.0,24,1,1,503,0.06852341,0,,0.0,-3.750143414,4.0,68,72,0,evaluation,71,10,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.07806954,0
69,,,,0,,primary,reserve,0,17705892780363619842,8,2,,0.0,2,0.0,0.473875255,2.973232109,,0.052605013,30,1,0,503,,0,,0.473875255,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.043164934,0
69,0,72,0,0,,primary,sustained_reserve,0,17705892780363619842,8,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.473875255,2.973232109,,0.052605013,30,1,0,503,0.070443882,0,,0.473875255,-3.407876842,4.0,70,72,0,evaluation,71,8,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.043164934,0
69,,,,0,,primary,reserve,0,12589318634424385521,9,2,,0.0,2,0.0,0.323919501,3.008615514,,0.0,25,1,0,503,,0,,0.323919501,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.880743217,0
69,0,71,1,0,,primary,sustained_reserve,0,12589318634424385521,9,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.323919501,3.008615514,,0.0,25,1,0,503,0.102127132,0,,0.323919501,-3.937189053,4.0,67,71,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.880743217,0
69,,,,0,,primary,reserve,0,4053438918554722444,10,2,,0.0,2,0.0,0.411295782,3.050341013,,0.0,28,1,0,503,,0,,0.411295782,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.997987742,0
69,0,72,0,0,,primary,sustained_reserve,0,4053438918554722444,10,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.411295782,3.050341013,,0.0,28,1,0,503,0.059868329,0,,0.411295782,-3.731923664,4.0,66,72,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.997987742,0
69,,,,0,,primary,reserve,0,17731734540527883231,11,2,,0.0,2,0.0,0.443764937,2.939082093,,0.039127506,31,1,0,503,,0,,0.443764937,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.978452915,0
69,0,72,0,0,,primary,sustained_reserve,0,17731734540527883231,11,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.443764937,2.939082093,,0.039127506,31,1,0,503,0.108875072,0,,0.443764937,-3.610394513,4.0,69,72,0,evaluation,71,10,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.978452915,0
69,,,,0,,primary,reserve,0,10779228214608787929,12,2,,0.0,2,0.0,0.256422643,2.935231548,,0.0,33,1,0,503,,0,,0.256422643,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.103951062,0
69,0,71,1,0,,primary,sustained_reserve,0,10779228214608787929,12,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.256422643,2.935231548,,0.0,33,1,0,503,0.088482613,0,,0.256422643,-3.77257735,4.0,70,71,0,evaluation,71,18,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,1.103951062,0
69,,,,0,,primary,reserve,0,160552893719091600,13,2,,0.0,2,0.0,0.441920106,3.215253906,,0.0,24,1,0,503,,0,,0.441920106,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.944708408,0
69,0,72,0,0,,primary,sustained_reserve,0,160552893719091600,13,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.441920106,3.215253906,,0.0,24,1,0,503,0.038929964,0,,0.441920106,-3.786529294,4.0,71,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.944708408,0
69,,,,0,,primary,reserve,0,11556184036138153309,14,2,,0.0,2,0.0,0.401630571,2.664335975,,0.006741488,35,1,0,503,,0,,0.401630571,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.996827895,0
69,0,72,0,0,,primary,sustained_reserve,0,11556184036138153309,14,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.401630571,2.664335975,,0.006741488,35,1,0,503,0.0733244,0,,0.401630571,-3.306762129,4.0,67,72,0,evaluation,71,12,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.996827895,0
69,,,,0,,primary,reserve,0,17859448831562131230,15,2,,0.0,2,0.0,0.059607432,3.127442485,,0.0,27,1,1,503,,0,,0.059607432,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.961763292,0
69,0,72,0,0,,primary,sustained_reserve,0,17859448831562131230,15,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.059607432,3.127442485,,0.0,27,1,1,503,0.05715038,0,,0.059607432,-3.933086509,4.0,71,72,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.961763292,0
69,,,,0,,primary,reserve,0,16519582356538312397,0,2,,0.0,2,0.0,0.459631692,2.940540854,,0.005398389,29,1,0,607,,0,,0.459631692,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.968238088,0
69,0,72,0,0,,primary,sustained_reserve,0,16519582356538312397,0,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.459631692,2.940540854,,0.005398389,29,1,0,607,0.066018323,0,,0.459631692,-3.674940061,4.0,70,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.968238088,0
69,,,,0,,primary,reserve,0,15014598973633559170,1,2,,0.0,2,0.0,0.380817801,2.600545345,,0.0,35,1,0,607,,0,,0.380817801,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.005950372,0
69,0,72,0,0,,primary,sustained_reserve,0,15014598973633559170,1,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.380817801,2.600545345,,0.0,35,1,0,607,0.06803353,0,,0.380817801,-3.395528656,4.0,66,72,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.005950372,0
69,,,,0,,primary,reserve,0,14352298113746820703,2,2,,0.0,2,0.0,0.411948335,3.090266771,,0.008552418,27,1,0,607,,0,,0.411948335,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.962696493,0
69,0,72,0,0,,primary,sustained_reserve,0,14352298113746820703,2,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.411948335,3.090266771,,0.008552418,27,1,0,607,0.046754184,0,,0.411948335,-4.062887643,4.0,70,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.962696493,0
69,,,,0,,primary,reserve,0,4632938823472088820,3,2,,0.0,2,0.0,0.402731764,3.16906339,,0.0,26,1,0,607,,0,,0.402731764,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.020617821,0
69,0,72,0,0,,primary,sustained_reserve,0,4632938823472088820,3,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.402731764,3.16906339,,0.0,26,1,0,607,0.066509104,0,,0.402731764,-4.208620903,4.0,71,72,0,evaluation,71,12,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.020617821,0
69,,,,0,,primary,reserve,0,2287919376212702517,4,2,,0.0,2,0.0,0.34718036,2.796967543,,0.0,33,1,0,607,,0,,0.34718036,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.049919937,0
69,0,72,0,0,,primary,sustained_reserve,0,2287919376212702517,4,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.34718036,2.796967543,,0.0,33,1,0,607,0.057336158,0,,0.34718036,-3.545718082,4.0,69,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.049919937,0
69,,,,0,,primary,reserve,0,12382382542312678492,5,2,,0.0,2,0.0,0.476062211,2.651793291,,0.100207943,34,1,0,607,,0,,0.476062211,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.978622796,0
69,0,72,0,0,,primary,sustained_reserve,0,12382382542312678492,5,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.476062211,2.651793291,,0.100207943,34,1,0,607,0.05456011,0,,0.476062211,-3.58747012,4.0,69,72,0,evaluation,71,16,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.978622796,0
69,,,,0,,primary,reserve,0,4428411888319307125,6,2,,0.0,2,0.115392929,0.540932743,2.604537061,,0.107413479,34,1,0,607,,0,,0.540932743,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.956763566,0
69,0,71,1,0,,primary,sustained_reserve,0,4428411888319307125,6,2,no_candidate_plan_within_declared_model,0.0,2,0.115392929,0.540932743,2.604537061,,0.107413479,34,1,0,607,0.108342763,0,,0.540932743,-3.319408853,4.0,68,71,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.956763566,0
69,,,,0,,primary,reserve,0,3523441179529093915,7,2,,0.0,2,0.032282972,0.49985427,2.745773105,,0.139561484,33,1,0,607,,0,,0.49985427,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.041732553,0
69,0,72,0,0,,primary,sustained_reserve,0,3523441179529093915,7,2,no_candidate_plan_within_declared_model,0.0,2,0.032282972,0.49985427,2.745773105,,0.139561484,33,1,0,607,0.055024111,0,,0.49985427,-3.381130126,4.0,68,72,0,evaluation,71,9,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.041732553,0
69,,,,0,,primary,reserve,0,17695181745786663424,8,2,,0.0,2,0.0,0.425715255,3.177971936,,0.0,26,1,0,607,,0,,0.425715255,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.949877735,0
69,0,72,0,0,,primary,sustained_reserve,0,17695181745786663424,8,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.425715255,3.177971936,,0.0,26,1,0,607,0.071143582,0,,0.425715255,-3.994783987,4.0,70,72,0,evaluation,71,16,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.949877735,0
69,,,,0,,primary,reserve,0,14721617548725135238,9,2,,0.0,2,0.0,0.0,3.254134783,,0.0,21,1,1,607,,0,,0.0,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.967142255,0
69,0,72,0,0,,primary,sustained_reserve,0,14721617548725135238,9,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.0,3.254134783,,0.0,21,1,1,607,0.070962436,0,,0.0,-4.094373573,4.0,68,72,0,evaluation,71,17,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.967142255,0
69,,,,0,,primary,reserve,0,17510369190986973238,10,2,,0.0,2,0.019548238,0.497727997,2.8884666,,0.018724066,30,1,0,607,,0,,0.497727997,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.040265661,0
69,0,71,1,0,,primary,sustained_reserve,0,17510369190986973238,10,2,no_candidate_plan_within_declared_model,0.0,2,0.019548238,0.497727997,2.8884666,,0.018724066,30,1,0,607,0.069257649,0,,0.497727997,-3.643734498,4.0,69,71,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,1.040265661,0
69,,,,0,,primary,reserve,0,6576852216492918907,11,2,,0.0,2,0.0,0.268652685,2.879665608,,0.0,31,1,0,607,,0,,0.268652685,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.03851423,0
69,0,72,0,0,,primary,sustained_reserve,0,6576852216492918907,11,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.268652685,2.879665608,,0.0,31,1,0,607,0.098974889,0,,0.268652685,-3.745811121,4.0,70,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.03851423,0
69,,,,0,,primary,reserve,0,14214392750224757803,12,2,,0.0,2,0.0,0.403400577,2.604996274,,0.0,35,1,0,607,,0,,0.403400577,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.06525873,0
69,0,72,0,0,,primary,sustained_reserve,0,14214392750224757803,12,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.403400577,2.604996274,,0.0,35,1,0,607,0.053796237,0,,0.403400577,-3.283299002,4.0,67,72,0,evaluation,71,15,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.06525873,0
69,,,,0,,primary,reserve,0,17711000375883169700,13,2,,0.0,2,0.137215427,0.550520712,2.790828843,,0.119333055,32,1,0,607,,0,,0.550520712,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.018857442,0
69,0,72,0,0,,primary,sustained_reserve,0,17711000375883169700,13,2,no_candidate_plan_within_declared_model,0.0,2,0.137215427,0.550520712,2.790828843,,0.119333055,32,1,0,607,0.049003644,0,,0.550520712,-3.244251555,4.0,67,72,0,evaluation,71,9,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.018857442,0
69,,,,0,,primary,reserve,0,9089680143257946982,14,2,,0.0,2,0.0,0.468948606,3.007093612,,0.002401758,28,1,0,607,,0,,0.468948606,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.955797969,0
69,0,72,0,0,,primary,sustained_reserve,0,9089680143257946982,14,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.468948606,3.007093612,,0.002401758,28,1,0,607,0.065924955,0,,0.468948606,-3.985225082,4.0,69,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.955797969,0
69,,,,0,,primary,reserve,0,8841990479080573860,15,2,,0.0,2,0.0,0.406171552,2.886388886,,0.030778711,31,1,0,607,,0,,0.406171552,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.998890243,0
69,0,72,0,0,,primary,sustained_reserve,0,8841990479080573860,15,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.406171552,2.886388886,,0.030778711,31,1,0,607,0.08120521,0,,0.406171552,-3.53195722,4.0,68,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.998890243,0
32,,,,7,threshold,prior_failure_regression,threshold,27,16752247575707099654,42,2,,0.359991407,1,0.381743143,0.812832526,1.00069794,,0.91981953,-1,0,0,307,,0,-13.0,0.612880392,,,,,,evaluation,,,0.0,35,21,16,baseline,,,,4.0,threshold,1.001322976,0
38,,,,9,threshold,prior_failure_regression,threshold_hysteresis,30,16752247575707099654,42,2,,0.373763403,1,0.379637923,0.82924975,0.98516148,,0.910283767,-1,0,0,307,,0,-11.0,0.617219208,,,,,,evaluation,,,0.0,41,20,11,baseline,,,,4.0,threshold_hysteresis,1.001322976,0
25,,,,3,threshold,prior_failure_regression,reserve,19,16752247575707099654,42,2,,0.400360788,2,0.359555636,0.721571244,1.008737281,,0.878427253,71,1,0,307,,0,-13.0,0.633019861,,,,,,evaluation,,,0.0,28,24,20,baseline,,,,4.0,reserve,1.001322976,0
68,0,70,2,23,threshold,prior_failure_regression,sustained_reserve,42,16752247575707099654,42,2,no_candidate_plan_within_declared_model,0.630259133,2,0.429376141,0.898769705,0.640370139,,0.75434152,-1,0,0,307,0.083052307,0,2.893607558,0.649074762,-1.217165738,0.0,47,67,48,evaluation,71,12,0.0,71,0,1,baseline,1,0,1,4.0,sustained_reserve,1.001322976,0
39,,,,7,threshold_hysteresis,prior_failure_regression,threshold,30,4709276392410794590,45,2,,0.365264733,2,0.440217095,0.870965965,1.040538988,,0.946981925,-1,0,0,101,,0,-9.756348901,0.621287156,,,,,,evaluation,,,0.0,42,23,7,common_optimistic_bias,,,,4.0,threshold,1.12880561,0
41,,,,7,threshold_hysteresis,prior_failure_regression,threshold_hysteresis,31,4709276392410794590,45,2,,0.369219615,2,0.442984851,0.876339784,1.034741432,,0.946740956,-1,0,0,101,,0,-9.756348901,0.621287156,,,,,,evaluation,,,0.0,44,23,5,common_optimistic_bias,,,,4.0,threshold_hysteresis,1.12880561,0
30,,,,0,threshold_hysteresis,prior_failure_regression,reserve,26,4709276392410794590,45,2,,0.345899201,2,0.43817593,0.805236049,1.233244363,,0.932968286,65,1,0,101,,0,-12.567978268,0.636098709,,,,,,evaluation,,,0.0298,33,30,9,common_optimistic_bias,,,,3.9702,reserve,1.12880561,0
68,0,66,6,23,threshold_hysteresis,prior_failure_regression,sustained_reserve,42,4709276392410794590,45,2,no_candidate_plan_within_declared_model,0.64174586,2,0.451689749,0.928844905,0.697208144,,0.788026437,-1,0,0,101,0.06079199,0,5.790691985,0.656885463,-0.938132625,0.0,36,65,48,evaluation,71,10,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,1.12880561,0
