active_mode,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,episode,estimated_cr,estimated_response_steps,evidence_status,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,0.098132272,0.015369556,0.030346097,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.942169041,1.0,0.057830959,0.96,0.021157355,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.503708811,211,0.0984,0,65,2.310822462,0.029500608,,20,,0,0.015870206,0.095282836,evaluation,0,2.274447401,2.257144485,pressure_threshold,0,1.5654,2,available,long_delays,0.0984,65,threshold_hysteresis,1.089243306,0.427631479,0
2,0.161608318,0.014416227,0.014510284,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.936424842,1.0,0.063575158,0.96,0.034778401,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.511986466,211,0.0984,0,66,2.32784721,0.02575785,,20,,0,0.0,0.127139612,evaluation,0,2.292523357,2.274447401,pressure_threshold,0,1.467,2,available,long_delays,0.0984,66,threshold_hysteresis,1.089243306,0.440367678,0
2,0,0.01366296,0.0,0.24,0,0.96,0.91,0.82,threshold_hysteresis,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.519984076,211,0.0984,0,67,2.276448063,0.002610751,,20,,0,0.051399147,0.017201706,evaluation,0,2.304718604,2.292523357,pressure_threshold,0,1.3686,2,available,long_delays,0.0984,67,threshold_hysteresis,1.089243306,0.454553667,0
2,0.092147236,0.012935178,0.0,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.931425965,1.0,0.068574035,0.96,0.019773462,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.528907799,211,0.0984,0,68,2.322476654,0.015636103,,20,,0,0.0,0.127680888,evaluation,0,2.330620178,2.304718604,pressure_threshold,0,1.2702,2,available,long_delays,0.0984,68,threshold_hysteresis,1.089243306,0.467875229,0
2,0.028515054,0.012123119,0.0,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.961429568,1.0,0.038570432,0.96,0.006109324,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.538448936,211,0.0984,0,69,2.381090806,0.028529518,,20,,0,0.0,0.124736093,evaluation,0,2.352223156,2.330620178,pressure_threshold,0,1.1718,2,available,long_delays,0.0984,69,threshold_hysteresis,1.089243306,0.481779213,0
2,0.075972944,0.011254875,0.0,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.950559147,1.0,0.049440853,0.96,0.016249896,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.547591772,211,0.0984,0,70,2.392343399,0.02334644,,20,,0,0.0,0.125485498,evaluation,0,2.372322647,2.352223156,pressure_threshold,0,1.0734,2,available,long_delays,0.0984,70,threshold_hysteresis,1.089243306,0.495339018,0
2,0.161608318,0.010422877,0.0,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.936424842,1.0,0.063575158,0.96,0.034511153,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.0,1,0.557545305,211,0.0984,0,71,2.424129569,0.025878359,,20,,0,0.0,0.127139612,evaluation,0,2.396169665,2.372322647,pressure_threshold,0,0.975,2,available,long_delays,0.0984,71,threshold_hysteresis,1.089243306,0.509278645,0
0,1.155081644,0.0,0.812493442,0.24,0,0.12,0.12,0.12,reserve,0.020551852,1.0,0.979448148,0.0,0.356770955,0,0.0,0.0,0,24.593399852,37.0,sufficient_evidence,0.621334626,0,0.672256663,211,0.0,0,0,0.299669266,0.009,,1,,0,0.0,0.510176242,evaluation,0,0.329569387,0.3,reserve_proxy_above_margin,0,4.0,0,available,long_delays,0.0,0,reserve,1.089243306,0.685623645,0
0,1.124244703,0.0,0.804042807,0.24,0,0.24,0.14,0.18,reserve,0.077972766,1.0,0.922027234,0.0,0.347928678,0,0.0,0.0,0,-14.016180695,37.0,sufficient_evidence,0.602625232,0,0.663894725,211,0.0,0,1,0.351541967,0.02186181,11,2,2,1,0.0,0.47625713,evaluation,0,0.35381358,0.329569387,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,1,reserve,1.089243306,0.671318553,0
0,0.929199906,0.0,0.79861358,0.24,0,0.36,0.14,0.18,reserve,0.223464714,1.0,0.776535286,0.0,0.288178182,0,0.0,0.0,0,-17.818921322,37.0,sufficient_evidence,0.587474068,0,0.658582095,211,0.0,0,2,0.382475445,0.024583311,11,3,2,1,0.0,0.423421279,evaluation,0,0.368698708,0.35381358,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,2,reserve,1.089243306,0.6601982,0
0,1.083394183,0.0,0.791541691,0.24,0,0.48,0.14,0.18,reserve,0.137090622,1.0,0.862909378,0.0,0.336453922,0,0.0,0.0,0,-23.23249584,37.0,sufficient_evidence,0.569806228,0,0.651477413,211,0.0,0,3,0.428207871,0.030928045,11,4,2,1,0.0,0.464204461,evaluation,0,0.387315982,0.368698708,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,3,reserve,1.089243306,0.646975358,0
0,1.126486524,0.0,0.784938346,0.24,0,0.6,0.14,0.18,reserve,0.083959334,1.0,0.916040666,0.0,0.350470568,0,0.0,0.0,0,-21.865384672,37.0,sufficient_evidence,0.551903982,0,0.644782981,211,0.0,0,4,0.445922011,0.026963874,11,5,2,1,0.0,0.487419596,evaluation,0,0.407540885,0.387315982,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,4,reserve,1.089243306,0.633625956,0
0,1.153897889,0.0,0.776435457,0.24,0,0.72,0.14,0.18,reserve,0.034798803,1.0,0.965201197,0.0,0.359612915,0,0.0,0.0,0,103.600254157,37.0,sufficient_evidence,0.533047078,0,0.636852818,211,0.0,0,5,0.361908975,-0.006329199,11,6,2,1,0.084013036,0.333613496,evaluation,0,0.434978733,0.407540885,release_pending,1,4.0,2,available,long_delays,0.0,5,reserve,1.089243306,0.621219174,0
0,1.160674511,0.0,0.770675541,0.24,0,0.78,0.14,0.18,reserve,0.004756509,1.0,0.995243491,0.0,0.362459406,0,0.0,0.0,0,-9.663117391,37.0,sufficient_evidence,0.515304605,0,0.631184783,211,0.0,0,6,0.428555098,0.015563397,11,7,2,1,0.0,0.518317243,evaluation,0,0.457747039,0.434978733,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,6,reserve,1.089243306,0.608079362,0
0,1.156927572,0.0,0.764312965,0.24,0,0.78,0.14,0.18,reserve,0.024133907,1.0,0.975866093,0.0,0.361814447,0,0.0,0.0,0,51.216749432,37.0,sufficient_evidence,0.497391031,0,0.625156833,211,0.0,0,7,0.4090535,0.005043899,11,8,2,1,0.019501598,0.469433355,evaluation,0,0.482673718,0.457747039,release_pending,1,4.0,2,available,long_delays,0.0,7,reserve,1.089243306,0.595291803,0
0,0.9321003,0.0,0.756548933,0.24,0,0.78,0.14,0.18,reserve,0.211973529,1.0,0.788026471,0.0,0.291953877,0,0.0,0.0,0,-25.998197951,37.0,sufficient_evidence,0.481614713,0,0.61890094,211,0.0,0,8,0.503486274,0.031860561,11,9,2,1,0.0,0.429498001,evaluation,0,0.50105009,0.482673718,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,8,reserve,1.089243306,0.583436965,0
0,0.934784931,0.0,0.74787265,0.24,0,0.78,0.14,0.18,reserve,0.195968074,1.0,0.804031926,0.0,0.293265974,0,0.0,0.0,0,-27.345585665,37.0,sufficient_evidence,0.465542062,0,0.61216897,211,0.0,0,9,0.538187453,0.032712747,11,10,2,1,0.0,0.438160759,evaluation,0,0.527713586,0.50105009,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,9,reserve,1.089243306,0.571149417,0
0,0.899064197,0.0,0.740680607,0.24,0,0.78,0.14,0.18,reserve,0.265366805,1.0,0.734633195,0.0,0.282548792,0,0.0,0.0,0,-27.599314782,37.0,sufficient_evidence,0.45046244,0,0.6066492,211,0.0,0,10,0.564509819,0.030795632,11,11,2,1,0.0,0.398389682,evaluation,0,0.55472735,0.527713586,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,10,reserve,1.089243306,0.560240138,0
2,1.131548022,0.0,0.733147108,0.24,0,0.9,0.26,0.3,reserve,0.075640727,1.0,0.924359273,0.0,0.356118015,0,0.0,0.0,0,-22.874198254,37.0,sufficient_evidence,0.432546095,0,0.600270707,211,0.0,0,11,0.56164426,0.020697275,,12,,0,0.002865559,0.483752767,evaluation,0,0.579002391,0.55472735,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,11,reserve,1.089243306,0.54709642,0
2,0.902314694,0.0,0.726623809,0.24,0,0.96,0.38,0.42,reserve,0.253799032,1.0,0.746200968,0.0,0.284442482,0,0.0,0.0,0,-18.537628574,37.0,sufficient_evidence,0.417808689,0,0.595507396,211,0.0,0,12,0.565449453,0.01562965,,13,,0,0.0,0.401373878,evaluation,0,0.593090011,0.579002391,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,12,reserve,1.089243306,0.536639225,0
2,1.159284237,0.0,0.718740377,0.24,0,0.96,0.5,0.54,reserve,0.021402318,1.0,0.978597682,0.0,0.365899176,0,0.0,0.0,0,-29.855101264,37.0,sufficient_evidence,0.399580813,0,0.589137766,211,0.0,0,13,0.632378626,0.031019507,,14,,0,0.0,0.508487516,evaluation,0,0.618549515,0.593090011,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,13,reserve,1.089243306,0.523119828,0
2,1.159229135,0.0,0.710512536,0.24,0,0.96,0.62,0.66,reserve,0.021843457,1.0,0.978156543,0.0,0.366485951,0,0.0,0.0,0,-25.405855108,37.0,sufficient_evidence,0.381255184,0,0.582620422,211,0.0,0,14,0.625652769,0.019695898,,15,,0,0.006725857,0.496409244,evaluation,0,0.637935958,0.618549515,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,14,reserve,1.089243306,0.50964181,0
2,1.155081644,0.0,0.698653269,0.24,0,0.96,0.74,0.78,reserve,0.020551852,1.0,0.979448148,0.0,0.365792765,0,0.0,0.0,0,-11.307381496,37.0,sufficient_evidence,0.361572085,0,0.573515799,211,0.0,0,15,0.61119785,0.009450653,,16,,0,0.01445492,0.481266403,evaluation,0,0.656421429,0.637935958,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,15,reserve,1.089243306,0.49462666,0
2,1.159482549,0.0,0.687312758,0.24,0,0.96,0.86,0.82,reserve,0.01270597,1.0,0.98729403,0.0,0.368056637,0,0.0,0.0,0,-29.47834923,37.0,sufficient_evidence,0.342109892,0,0.564962621,211,0.0,0,16,0.670480251,0.024400177,,17,,0,0.0,0.515081673,evaluation,0,0.684216497,0.656421429,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,16,reserve,1.089243306,0.479553737,0
2,1.160935989,0.0,0.676874107,0.24,0,0.96,0.91,0.82,reserve,0.0,1.0,1.0,0.0,0.369340282,0,0.0,0.0,0,-33.520561432,37.0,sufficient_evidence,0.323069478,0,0.557278098,211,0.0,0,17,0.731199722,0.035295965,,18,,0,0.0,0.520137334,evaluation,0,0.710787679,0.684216497,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,17,reserve,1.089243306,0.464988125,0
2,1.149207363,0.0,0.669636414,0.24,0,0.96,0.91,0.82,reserve,0.045241859,1.0,0.954758141,0.0,0.366343344,0,0.0,0.0,0,-31.56242619,37.0,sufficient_evidence,0.305470865,0,0.552115264,211,0.0,0,18,0.72681517,0.02339181,,19,,0,0.004384552,0.480709898,evaluation,0,0.748956316,0.710787679,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,18,reserve,1.089243306,0.452602742,0
2,1.158202512,0.0,0.659235819,0.24,0,0.96,0.91,0.82,reserve,0.024754063,1.0,0.975245937,0.0,0.369709755,0,0.0,0.0,0,-27.910479807,37.0,sufficient_evidence,0.286573439,0,0.544721245,211,0.0,0,19,0.721008791,0.014632354,,20,,0,0.005806379,0.493434268,evaluation,0,0.768186442,0.748956316,nonpositive_reserve_proxy,0,4.0,2,available,long_delays,0.0,19,reserve,1.089243306,0.438548033,0
2,1.465521319,0.011724629,0.649730412,0.24,0,0.96,0.91,0.82,reserve,0.035394065,1.0,0.964605935,0.12,0.445757286,0,0.12,0.12,0,-33.712166119,37.0,sufficient_evidence,0.264699765,0,0.536732296,211,0.0132,0,20,0.771012538,0.025243771,,20,,0,0.0,0.466384146,evaluation,0,0.799445571,0.768186442,nonpositive_reserve_proxy,0,3.9868,2,available,long_delays,0.0132,20,reserve,1.089243306,0.425632177,0
2,1.210744946,0.006442469,0.640684945,0.24,0,0.96,0.91,0.82,reserve,0.246019284,1.0,0.753980716,0.24,0.351564159,0,0.14,0.18,0,-35.173753583,36.0,sufficient_evidence,0.24698889,0,0.531245787,211,0.0186,0,21,0.825823382,0.034113893,,20,,0,0.0,0.360333612,evaluation,0,0.81983056,0.799445571,nonpositive_reserve_proxy,0,3.9682,2,available,long_delays,0.0186,21,reserve,1.089243306,0.417115528,0
2,0.486963236,0.00651928,0.633708303,0.24,0,0.96,0.91,0.82,reserve,0.527329804,1.0,0.472670196,0.36,0.13522018,0,0.14,0.18,0,-21.870442234,36.0,sufficient_evidence,0.238940061,0,0.530403803,211,0.021,0,22,0.76679851,0.006172264,,20,,0,0.059024873,0.153102782,evaluation,0,0.838011637,0.81983056,nonpositive_reserve_proxy,0,3.9472,2,available,long_delays,0.021,22,reserve,1.089243306,0.416055367,0
2,1.517873089,0.006531068,0.620940302,0.24,0,0.96,0.91,0.82,reserve,0.024256219,1.0,0.975743781,0.48,0.40342666,0,0.14,0.18,0,-34.546983826,36.0,sufficient_evidence,0.218470139,0,0.522303208,211,0.0234,0,23,0.823162603,0.021229813,,20,,0,0.0,0.367530492,evaluation,0,0.863056418,0.838011637,nonpositive_reserve_proxy,0,3.9238,2,available,long_delays,0.0234,23,reserve,1.089243306,0.405258295,0
2,0.49743869,0.006644476,0.612788742,0.24,0,0.96,0.91,0.82,reserve,0.50584632,1.0,0.49415368,0.6,0.126972492,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.210806572,0,0.521162524,211,0.0258,0,24,0.890630869,0.035101348,,20,,0,0.0,0.240435277,evaluation,0,0.888322013,0.863056418,nonpositive_reserve_proxy,0,3.898,2,available,long_delays,0.0258,24,reserve,1.089243306,0.403019862,0
2,1.511272829,0.006660446,0.600797025,0.24,0,0.96,0.91,0.82,reserve,0.046212835,1.0,0.953787165,0.72,0.37053413,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.192397397,0,0.51448012,211,0.0282,0,25,0.922443975,0.034114876,,20,,0,0.0,0.294403708,evaluation,0,0.905996963,0.888322013,nonpositive_reserve_proxy,0,3.8698,2,available,long_delays,0.0282,25,reserve,1.089243306,0.394328124,0
2,0.467144185,0.006754,0.590897622,0.24,0,0.96,0.91,0.82,reserve,0.566406771,1.0,0.433593229,0.78,0.112453936,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.184771712,0,0.512273287,211,0.0294,0,26,0.982163262,0.041796199,,20,,0,0.0,0.1987997,evaluation,0,0.927085887,0.905996963,nonpositive_reserve_proxy,0,3.8404,2,available,long_delays,0.0294,26,reserve,1.089243306,0.392002079,0
2,1.47086637,0.006784895,0.576969533,0.24,0,0.96,0.91,0.82,reserve,0.082641476,1.0,0.917358524,0.78,0.354230668,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.166323386,0,0.504582601,211,0.0294,0,27,0.915078357,0.009131868,,20,,0,0.067084905,0.134928384,evaluation,0,0.954862353,0.927085887,nonpositive_reserve_proxy,0,3.811,2,available,long_delays,0.0294,27,reserve,1.089243306,0.384690541,0
2,0.492750305,0.006892565,0.568120531,0.24,0,0.96,0.91,0.82,reserve,0.504805875,1.0,0.495194125,0.78,0.118850205,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.159064756,0,0.503640782,211,0.0294,0,28,0.961057274,0.020185983,,20,,0,0.0,0.208797138,evaluation,0,0.977894656,0.954862353,nonpositive_reserve_proxy,0,3.7816,2,available,long_delays,0.0294,28,reserve,1.089243306,0.383029525,0
2,1.151318476,0.00690575,0.55660179,0.24,0,0.96,0.91,0.82,reserve,0.275050843,1.0,0.724949157,0.78,0.277747024,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.144502647,0,0.49876197,211,0.0294,0,29,0.980257145,0.019890149,,20,,0,0.0,0.2391344,evaluation,0,0.995716975,0.977894656,nonpositive_reserve_proxy,0,3.7522,2,available,long_delays,0.0294,29,reserve,1.089243306,0.377002417,0
2,1.182141693,0.006974054,0.544731159,0.24,0,0.96,0.91,0.82,reserve,0.266627315,1.0,0.733372685,0.78,0.285458398,0,0.14,0.18,0,-36.0,36.0,sufficient_evidence,0.129512204,0,0.493677343,211,0.0294,0,30,0.986084252,0.015671237,,20,,0,0.0,0.237446371,evaluation,0,1.026400453,0.995716975,nonpositive_reserve_proxy,0,3.7228,2,available,long_delays,0.0294,30,reserve,1.089243306,0.370790089,0
2,1.426559716,0.012780749,0.532633724,0.24,0,0.96,0.91,0.82,reserve,0.268610795,1.0,0.731389205,0.9,0.328949349,2,0.26,0.3,0,-36.0,36.0,sufficient_evidence,0.112484122,0,0.488397382,211,0.0426,0,31,1.019592116,0.021022225,,20,,0,0.0,0.21474516,evaluation,0,1.053298354,1.026400453,nonpositive_reserve_proxy,0,3.6802,2,available,long_delays,0.0426,31,reserve,1.089243306,0.365968496,0
2,1.651193443,0.013765663,0.522734277,0.24,0,0.96,0.91,0.82,reserve,0.300358751,1.0,0.699641249,0.96,0.37054129,2,0.38,0.42,0,-35.0,35.0,sufficient_evidence,0.094513679,0,0.485150963,211,0.0546,0,32,1.09579638,0.037576836,,20,,0,0.0,0.197792015,evaluation,0,1.088248783,1.053298354,nonpositive_reserve_proxy,0,3.6256,2,available,long_delays,0.0546,32,reserve,1.089243306,0.363795722,0
2,2.307296729,0.009824385,0.510654504,0.24,0,0.96,0.91,0.82,reserve,0.158797256,1.0,0.841202744,0.96,0.513437295,2,0.5,0.54,0,-34.0,34.0,sufficient_evidence,0.069943035,1,0.479839902,211,0.0654,0,33,1.100764582,0.027794246,,20,,0,0.0,0.213216584,evaluation,0,1.102016349,1.088248783,nonpositive_reserve_proxy,0,3.5602,2,available,long_delays,0.0654,33,reserve,1.089243306,0.360100021,0
2,0.066291946,0.001137795,0.503794908,0.24,0,0.96,0.91,0.82,reserve,0.932102575,1.0,0.067897425,0.96,0.014634666,2,0.62,0.66,0,-33.0,33.0,sufficient_evidence,0.066807401,1,0.486005251,211,0.0762,0,34,1.12547319,0.026868555,,20,,0,0.0,0.127648897,evaluation,0,1.12258989,1.102016349,nonpositive_reserve_proxy,0,3.484,2,available,long_delays,0.0762,34,reserve,1.089243306,0.370505136,0
2,0.150561038,0.0,0.499436004,0.24,0,0.96,0.91,0.82,reserve,0.860316709,1.0,0.139683291,0.96,0.032908335,2,0.74,0.78,0,-32.0,32.0,sufficient_evidence,0.064244874,1,0.496499317,211,0.087,0,35,1.17778235,0.034500736,,20,,0,0.0,0.135971967,evaluation,0,1.143503931,1.12258989,nonpositive_reserve_proxy,0,3.397,2,available,long_delays,0.087,35,reserve,1.089243306,0.384202826,0
2,0.043045291,0.0,0.494471434,0.24,0,0.96,0.91,0.82,reserve,0.947700193,1.0,0.052299807,0.96,0.009308923,2,0.86,0.82,0,-31.0,31.0,sufficient_evidence,0.062313972,1,0.506789105,211,0.0954,0,36,1.186446797,0.02674985,,20,,0,0.0,0.126360823,evaluation,0,1.165015373,1.143503931,nonpositive_reserve_proxy,0,3.3016,2,available,long_delays,0.0954,36,reserve,1.089243306,0.398591411,0
2,0.003577572,0.01413592,0.489973066,0.24,0,0.96,0.91,0.82,reserve,0.985753048,1.0,0.014246952,0.96,0.000769482,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.060616541,1,0.516845481,211,0.0984,0,37,1.184254416,0.01806718,,20,,0,0.002192381,0.117324412,evaluation,0,1.181373711,1.165015373,nonpositive_reserve_proxy,0,3.2032,2,available,long_delays,0.0984,37,reserve,1.089243306,0.412931837,0
2,0.232228858,0.01322079,0.484264602,0.24,0,0.96,0.91,0.82,reserve,0.876511689,1.0,0.123488311,0.96,0.049860484,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.057048293,1,0.526004139,211,0.0984,0,38,1.217647308,0.022664894,,20,,0,0.0,0.133812711,evaluation,0,1.212299986,1.181373711,nonpositive_reserve_proxy,0,3.1048,2,available,long_delays,0.0984,38,reserve,1.089243306,0.426069688,0
2,0.689473022,0.012387352,0.475531511,0.24,0,0.96,0.91,0.82,reserve,0.803545295,1.0,0.196454705,0.96,0.147794362,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.048487107,1,0.531459163,211,0.0984,0,39,1.214590578,0.014948407,,20,,0,0.00305673,0.136016264,evaluation,0,1.242269017,1.212299986,nonpositive_reserve_proxy,0,3.0064,2,available,long_delays,0.0984,39,reserve,1.089243306,0.435880749,0
2,0.163127156,0.011890945,0.469443668,0.24,0,0.96,0.91,0.82,reserve,0.935006173,1.0,0.064993827,0.96,0.034934186,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.045696238,1,0.540536755,211,0.0984,0,40,1.290692067,0.033294331,,20,,0,0.0,0.127315644,evaluation,0,1.26283158,1.242269017,nonpositive_reserve_proxy,0,2.908,2,available,long_delays,0.0984,40,reserve,1.089243306,0.449199807,0
2,0.869938097,0.011064884,0.45878223,0.24,0,0.96,0.91,0.82,reserve,0.717930147,1.0,0.282069853,0.96,0.186003436,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.035564754,1,0.544718338,211,0.0984,0,41,1.210217199,-0.000836428,,20,,0,0.080474868,-0.008757428,evaluation,0,1.296343814,1.26283158,nonpositive_reserve_proxy,0,2.8096,2,available,long_delays,0.0984,41,reserve,1.089243306,0.459490729,0
2,0.784880241,0.01068436,0.452039818,0.24,0,0.96,0.91,0.82,reserve,0.742849223,1.0,0.257150777,0.96,0.16769408,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.02798853,1,0.5522912,211,0.0984,0,42,1.355175782,0.042902075,,20,,0,0.0,0.149574633,evaluation,0,1.325365967,1.296343814,nonpositive_reserve_proxy,0,2.7112,2,available,long_delays,0.0984,42,reserve,1.089243306,0.47041428,0
2,0.02535386,0.009995229,0.444267166,0.24,0,0.96,0.91,0.82,reserve,0.968794241,1.0,0.031205759,0.96,0.005409817,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.026484485,1,0.56103514,211,0.0984,0,43,1.33726789,0.024659085,,20,,0,0.017907893,0.087866362,evaluation,0,1.343924574,1.325365967,nonpositive_reserve_proxy,0,2.6128,2,available,long_delays,0.0984,43,reserve,1.089243306,0.484279984,0
2,0.230710021,0.009199531,0.435847898,0.24,0,0.96,0.91,0.82,reserve,0.877930358,1.0,0.122069642,0.96,0.049151985,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.023449402,1,0.569212887,211,0.0984,0,44,1.396391528,0.034998451,,20,,0,0.0,0.13363668,evaluation,0,1.365483495,1.343924574,nonpositive_reserve_proxy,0,2.5144,2,available,long_delays,0.0984,44,reserve,1.089243306,0.496856593,0
2,0.009719465,0.008455356,0.427192929,0.24,0,0.96,0.91,0.82,reserve,0.97651781,1.0,0.02348219,0.96,0.002067745,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.022233708,1,0.577584906,211,0.0984,0,45,1.396848794,0.024636095,,20,,0,0.0,0.122843869,evaluation,0,1.3828344,1.365483495,nonpositive_reserve_proxy,0,2.416,2,available,long_delays,0.0984,45,reserve,1.089243306,0.510115921,0
2,0.230710021,0.007693502,0.418121842,0.24,0,0.96,0.91,0.82,reserve,0.877930358,1.0,0.122069642,0.96,0.049010286,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.019494674,1,0.585602348,211,0.0984,0,46,1.39999772,0.018189945,,20,,0,0.0,0.13363668,evaluation,0,1.412325421,1.3828344,nonpositive_reserve_proxy,0,2.3176,2,available,long_delays,0.0984,46,reserve,1.089243306,0.522618515,0
2,0.725294317,0.006963915,0.410282144,0.24,0,0.96,0.91,0.82,reserve,0.757615613,1.0,0.242384387,0.96,0.153861138,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.013347306,1,0.593275352,211,0.0984,0,47,1.441365067,0.025143165,,20,,0,0.0,0.147777513,evaluation,0,1.441804799,1.412325421,nonpositive_reserve_proxy,0,2.2192,2,available,long_delays,0.0984,47,reserve,1.089243306,0.533828407,0
2,0.074454107,0.006265671,0.403104773,0.24,0,0.96,0.91,0.82,reserve,0.951977816,1.0,0.048022184,0.96,0.015773354,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.013063889,1,0.603187553,211,0.0984,0,48,1.532690453,0.044997831,,20,,0,0.0,0.125309466,evaluation,0,1.462107946,1.441804799,nonpositive_reserve_proxy,0,2.1208,2,available,long_delays,0.0984,48,reserve,1.089243306,0.548012137,0
2,0.161608318,0.005363661,0.393739346,0.24,0,0.96,0.91,0.82,reserve,0.936424842,1.0,0.063575158,0.96,0.034178414,2,0.91,0.82,0,-30.0,30.0,sufficient_evidence,0.011458596,1,0.611340318,211,0.0984,0,49,1.461196083,0.010050171,,20,,0,0.07149437,-0.015849127,evaluation,0,1.48426852,1.462107946,nonpositive_reserve_proxy,0,2.0224,2,available,long_delays,0.0984,49,reserve,1.089243306,0.562386056,0
