active_emergency_steps,budget_exhausted_steps,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_unknown_streak,min_estimated_cr,min_justice,phase,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,total_cost,trigger,true_boundary,unknown_steps
43,10,threshold_hysteresis,30,1147639510265880309,36,2,0.263786062,2,0.328540624,0.964508799,1.857260046,0.917427684,31,1,0,101,0,-12.0,0.629150692,evaluation,0.0,46,18,8,baseline,4.0,threshold_hysteresis,0.910010687,0
46,10,reserve,34,1147639510265880309,36,2,0.470664695,2,0.355424232,0.950357402,0.954208854,0.908589169,70,1,0,101,0,-10.077883047,0.640733766,evaluation,0.0,49,20,3,baseline,4.0,reserve,0.910010687,0
44,10,threshold,31,14380422828021529106,37,2,0.317248989,2,0.409546477,0.916863142,1.192553909,0.927823277,68,1,0,101,0,-13.0,0.638379668,evaluation,0.0,47,18,7,baseline,4.0,threshold,1.043503596,0
45,11,threshold_hysteresis,31,14380422828021529106,37,2,0.353092882,2,0.434653735,0.927876372,1.0920517,0.917515527,70,1,0,101,0,-11.545987448,0.642734166,evaluation,0.0,48,17,7,baseline,4.0,threshold_hysteresis,1.043503596,0
46,9,reserve,34,14380422828021529106,37,2,0.405187292,2,0.469460925,0.919809146,1.02240509,0.933845837,-1,0,0,101,0,-9.608315156,0.658501445,evaluation,0.0,49,21,2,baseline,4.0,reserve,1.043503596,0
9,0,threshold,8,10596629406787665667,38,1,0.482127426,1,0.638213056,0.906972443,0.696224423,1.0,-1,0,0,101,0,-11.083672273,0.668736874,evaluation,0.1848,9,26,37,baseline,3.8152,threshold,0.990770428,0
12,0,threshold_hysteresis,12,10596629406787665667,38,1,0.518642002,1,0.663172636,0.937751189,0.611307326,1.0,-1,0,0,101,0,-10.919297034,0.668736874,evaluation,0.0176,12,24,36,baseline,3.9824,threshold_hysteresis,0.990770428,0
21,0,reserve,17,10596629406787665667,38,2,0.567197317,2,0.698468843,0.92017577,0.6521498,1.0,-1,0,0,101,0,-8.420147272,0.668736874,evaluation,0.3026,24,34,14,baseline,3.6974,reserve,0.990770428,0
44,9,threshold,32,1232271815388530637,39,2,0.129290632,2,0.11714295,0.68711074,2.206373356,0.799359679,28,1,0,101,0,-13.0,0.55127475,evaluation,0.0,47,20,5,baseline,4.0,threshold,0.93826179,0
44,9,threshold_hysteresis,32,1232271815388530637,39,2,0.129290632,2,0.11714295,0.68711074,2.206373356,0.799359679,28,1,0,101,0,-13.0,0.55127475,evaluation,0.0,47,20,5,baseline,4.0,threshold_hysteresis,0.93826179,0
54,14,reserve,37,1232271815388530637,39,2,0.429575774,2,0.186292058,0.692662007,1.240325031,0.818559354,65,1,0,101,0,-12.275829582,0.617366633,evaluation,0.0,57,12,3,baseline,4.0,reserve,0.93826179,0
32,5,threshold,28,2750821290288758593,40,2,0.410942823,1,0.463400952,0.911291418,0.940914684,0.958414526,-1,0,0,101,0,-13.0,0.633397617,evaluation,0.0,34,26,12,baseline,4.0,threshold,1.099853724,0
37,5,threshold_hysteresis,29,2750821290288758593,40,2,0.411802008,2,0.463809359,0.912140189,0.939181887,0.958400689,-1,0,0,101,0,-13.0,0.633397617,evaluation,0.0,40,26,6,baseline,4.0,threshold_hysteresis,1.099853724,0
39,5,reserve,32,2750821290288758593,40,2,0.462576633,2,0.495799249,0.885790502,0.891290135,0.956566711,-1,0,0,101,0,-11.348262177,0.649792533,evaluation,0.0,42,30,0,baseline,4.0,reserve,1.099853724,0
42,8,threshold,32,2888432022027992361,41,2,0.38702534,2,0.283146765,0.74566966,1.000620482,0.898191544,70,1,0,101,0,-13.0,0.578359469,evaluation,0.0,45,21,6,baseline,4.0,threshold,0.949455997,0
38,11,threshold_hysteresis,31,2888432022027992361,41,2,0.428089373,1,0.294654663,0.750168814,0.919783108,0.900001271,-1,0,0,101,0,-12.8005484,0.593693324,evaluation,0.0,41,17,14,baseline,4.0,threshold_hysteresis,0.949455997,0
41,9,reserve,33,2888432022027992361,41,2,0.489592645,2,0.316170622,0.715588331,0.850450372,0.888764792,-1,0,0,101,0,-6.48008731,0.619238522,evaluation,0.0,44,22,6,baseline,4.0,reserve,0.949455997,0
46,11,threshold,32,14960589942528949414,42,2,0.260207158,2,0.0,0.625690164,1.836795399,0.664076646,48,1,0,101,0,-10.871852615,0.531964692,evaluation,0.0,49,17,6,baseline,4.0,threshold,0.996696688,0
46,11,threshold_hysteresis,32,14960589942528949414,42,2,0.260207158,2,0.0,0.625690164,1.836795399,0.664076646,48,1,0,101,0,-10.871852615,0.531964692,evaluation,0.0,49,17,6,baseline,4.0,threshold_hysteresis,0.996696688,0
47,12,reserve,32,14960589942528949414,42,2,0.313957783,2,0.0,0.586196981,1.735320358,0.634893436,51,1,0,101,0,-12.151855595,0.559917629,evaluation,0.0,50,16,6,baseline,4.0,reserve,0.996696688,0
38,7,threshold,30,16428108652829297096,43,2,0.380804094,2,0.176232868,0.780792046,1.030972325,0.856646895,71,1,0,101,0,-12.925950865,0.574401652,evaluation,0.0,41,22,9,baseline,4.0,threshold,1.012573485,0
41,8,threshold_hysteresis,30,16428108652829297096,43,2,0.381551846,2,0.178236722,0.784454939,1.029526851,0.858231644,71,1,0,101,0,-12.925950865,0.574401652,evaluation,0.0,44,22,6,baseline,4.0,threshold_hysteresis,1.012573485,0
43,6,reserve,34,16428108652829297096,43,2,0.439098586,2,0.174907836,0.724998971,0.97547485,0.829749778,-1,0,0,101,0,-9.857533044,0.627183247,evaluation,0.0,46,26,0,baseline,4.0,reserve,1.012573485,0
19,6,threshold,19,5181937352364424510,44,1,0.437728816,1,0.494905627,0.894850552,0.81505815,0.944198201,-1,0,0,101,0,-9.445374982,0.653127323,evaluation,0.0,21,20,31,baseline,4.0,threshold,0.905910468,0
31,10,threshold_hysteresis,31,5181937352364424510,44,1,0.456483113,1,0.491682366,0.947061057,0.783122483,0.904880768,-1,0,0,101,0,-9.445374982,0.653127323,evaluation,0.0,31,19,22,baseline,4.0,threshold_hysteresis,0.905910468,0
35,0,reserve,31,5181937352364424510,44,2,0.442966435,2,0.525311679,0.88120965,0.88301588,0.950770863,-1,0,0,101,0,-11.555995839,0.659602896,evaluation,0.0628,38,34,0,baseline,3.9372,reserve,0.905910468,0
40,9,threshold,32,4709276392410794590,45,2,0.398210775,1,0.443696917,0.884165775,1.005458083,0.925943246,-1,0,0,101,0,-12.192602266,0.625348418,evaluation,0.0,43,19,10,baseline,4.0,threshold,1.12880561,0
45,10,threshold_hysteresis,32,4709276392410794590,45,2,0.408427635,2,0.438485556,0.879881305,0.993620922,0.916047251,-1,0,0,101,0,-12.192602266,0.627241836,evaluation,0.0,48,18,6,baseline,4.0,threshold_hysteresis,1.12880561,0
36,8,reserve,31,4709276392410794590,45,2,0.468413242,2,0.491896468,0.861780285,0.914806644,0.93910774,-1,0,0,101,0,-7.764812667,0.642182629,evaluation,0.0,39,24,9,baseline,4.0,reserve,1.12880561,0
11,0,threshold,7,16108997905546201836,46,2,0.430047178,2,0.542279749,0.779079738,0.799608649,0.977824995,-1,0,0,101,0,-11.0,0.654494092,evaluation,0.0152,13,20,39,baseline,3.9848,threshold,0.984688173,0
14,4,threshold_hysteresis,14,16108997905546201836,46,1,0.463221026,1,0.570567589,0.842597932,0.748824971,0.979971984,-1,0,0,101,0,-11.0,0.654494092,evaluation,0.0,14,19,39,baseline,4.0,threshold_hysteresis,0.984688173,0
25,2,reserve,23,16108997905546201836,46,2,0.535388649,1,0.632360057,0.86140565,0.693049034,0.98494895,-1,0,0,101,0,-7.048062383,0.663868255,evaluation,0.0,28,32,12,baseline,4.0,reserve,0.984688173,0
44,9,threshold,32,10237882572723311233,47,2,0.24967815,2,0.473835272,0.891990792,1.805428002,0.94924812,31,1,0,101,0,-13.0,0.635847197,evaluation,0.0,47,20,5,baseline,4.0,threshold,0.897910241,0
44,10,threshold_hysteresis,31,10237882572723311233,47,2,0.394601891,2,0.462234313,0.88494437,1.030520922,0.937727922,68,1,0,101,0,-13.0,0.636130006,evaluation,0.0,47,19,6,baseline,4.0,threshold_hysteresis,0.897910241,0
50,11,reserve,37,10237882572723311233,47,2,0.456568053,2,0.480501953,0.874902534,0.938448618,0.932795252,70,1,0,101,0,-11.635727223,0.652358306,evaluation,0.0,53,19,0,baseline,4.0,reserve,0.897910241,0
14,1,threshold,14,5053366088033966694,48,1,0.539194395,1,0.599358579,1.0,0.726816682,0.999036443,-1,0,0,101,0,-11.357811522,0.666482261,evaluation,0.0,14,26,32,baseline,4.0,threshold,1.12840191,0
19,4,threshold_hysteresis,19,5053366088033966694,48,1,0.565399525,1,0.600011096,0.994220386,0.686188813,0.981694521,-1,0,0,101,0,-11.0,0.666482261,evaluation,0.0,19,22,31,baseline,4.0,threshold_hysteresis,1.12840191,0
29,0,reserve,25,5053366088033966694,48,2,0.589884718,2,0.644285136,1.0,0.722571129,1.0,-1,0,0,101,0,-8.530189787,0.666482261,evaluation,0.1768,32,37,3,baseline,3.8232,reserve,1.12840191,0
16,2,threshold,15,5434683623308804887,49,1,0.415992214,2,0.566188787,0.919395619,0.858693745,0.988373642,-1,0,0,101,0,-10.860225386,0.663210165,evaluation,0.0,17,22,33,baseline,4.0,threshold,1.012441767,0
21,5,threshold_hysteresis,21,5434683623308804887,49,1,0.437672128,1,0.57254489,0.951174659,0.827595378,0.971598007,-1,0,0,101,0,-10.860225386,0.663210165,evaluation,0.0,21,22,29,baseline,4.0,threshold_hysteresis,1.012441767,0
31,0,reserve,28,5434683623308804887,49,2,0.475292598,2,0.627176628,0.943835722,0.831301222,1.0,-1,0,0,101,0,-10.610728961,0.665537909,evaluation,0.0356,34,36,2,baseline,3.9644,reserve,1.012441767,0
38,10,threshold,29,15768376174525766269,50,2,0.403659164,2,0.141449237,0.896379083,1.067816491,0.84343612,69,1,0,101,0,-12.026028585,0.59334764,evaluation,0.0,41,18,13,baseline,4.0,threshold,0.968335714,0
44,10,threshold_hysteresis,31,15768376174525766269,50,2,0.407203147,2,0.147177332,0.900525765,1.040030669,0.845302542,70,1,0,101,0,-12.026028585,0.59334764,evaluation,0.0,47,18,7,baseline,4.0,threshold_hysteresis,0.968335714,0
33,9,reserve,27,15768376174525766269,50,2,0.457848795,2,0.172273841,0.884582731,0.945480224,0.850265246,-1,0,0,101,0,-12.029386479,0.64467461,evaluation,0.0,36,23,13,baseline,4.0,reserve,0.968335714,0
26,6,threshold,19,7143910099306779772,51,2,0.418663873,2,0.338973175,0.64499594,0.937045654,0.874153457,-1,0,0,101,0,-10.591114031,0.613070792,evaluation,0.0,29,16,27,baseline,4.0,threshold,1.017040038,0
24,8,threshold_hysteresis,23,7143910099306779772,51,2,0.458469018,1,0.380092046,0.692844437,0.869385604,0.904531599,-1,0,0,101,0,-10.591114031,0.613070792,evaluation,0.0,27,16,29,baseline,4.0,threshold_hysteresis,1.017040038,0
43,10,reserve,34,7143910099306779772,51,2,0.476394497,2,0.403232247,0.735486839,0.868863009,0.926845573,-1,0,0,101,0,-10.114806127,0.643867979,evaluation,0.0,46,23,3,baseline,4.0,reserve,1.017040038,0
35,6,threshold,28,15086785317138555532,52,2,0.394661839,2,0.425363472,0.986847905,0.961059002,0.957892303,71,1,0,101,0,-11.741461284,0.657856385,evaluation,0.0,38,22,12,baseline,4.0,threshold,0.956003445,0
41,8,threshold_hysteresis,30,15086785317138555532,52,2,0.42917246,2,0.431773344,0.976757387,0.911486584,0.934365783,-1,0,0,101,0,-10.316454544,0.657856385,evaluation,0.0,44,20,8,baseline,4.0,threshold_hysteresis,0.956003445,0
21,3,reserve,15,15086785317138555532,52,2,0.47018457,2,0.464851484,0.945084807,0.90248157,0.969369995,-1,0,0,101,0,-11.961860724,0.664460181,evaluation,0.0,24,23,25,baseline,4.0,reserve,0.956003445,0
44,10,threshold,31,15685472109313809280,53,2,0.320898656,2,0.0143816,0.603808613,1.374149196,0.760229925,63,1,0,101,0,-13.0,0.530913905,evaluation,0.0,47,18,7,baseline,4.0,threshold,1.006778396,0
44,11,threshold_hysteresis,30,15685472109313809280,53,2,0.322130994,2,0.0,0.59156389,1.401444194,0.74408298,62,1,0,101,0,-13.0,0.529479919,evaluation,0.0,47,17,8,baseline,4.0,threshold_hysteresis,1.006778396,0
47,15,reserve,29,15685472109313809280,53,2,0.350843155,2,0.0,0.52571119,1.489929968,0.680519911,57,1,0,101,0,-9.002613296,0.52571119,evaluation,0.0,50,12,10,baseline,4.0,reserve,1.006778396,0
19,1,threshold,19,10420405309404207951,54,1,0.432801047,1,0.399991225,0.796081963,0.772066218,0.952177941,-1,0,0,101,0,-13.0,0.604744163,evaluation,0.0,19,27,26,baseline,4.0,threshold,1.066900135,0
30,4,threshold_hysteresis,30,10420405309404207951,54,1,0.451405844,1,0.42249206,0.859948758,0.733104595,0.971859047,-1,0,0,101,0,-13.0,0.604744163,evaluation,0.0,30,27,15,baseline,4.0,threshold_hysteresis,1.066900135,0
23,0,reserve,19,10420405309404207951,54,2,0.500773722,2,0.429958999,0.774794547,0.72769007,0.930898532,-1,0,0,101,0,-9.679289742,0.630605616,evaluation,0.1332,26,32,14,baseline,3.8668,reserve,1.066900135,0
41,8,threshold,30,1662618074469938891,55,2,0.204822434,2,0.0,0.534432205,1.99801044,0.644786602,33,1,0,101,0,-13.0,0.463408255,evaluation,0.0,44,21,7,baseline,4.0,threshold,0.883213726,0
43,8,threshold_hysteresis,32,1662618074469938891,55,2,0.214322713,2,0.0,0.560797693,1.982010587,0.66381006,33,1,0,101,0,-13.0,0.484772337,evaluation,0.0,46,21,5,baseline,4.0,threshold_hysteresis,0.883213726,0
50,10,reserve,37,1662618074469938891,55,2,0.348851719,2,0.0,0.541746616,1.675528008,0.653770107,43,1,0,101,0,-12.0,0.528375624,evaluation,0.0,53,19,0,baseline,4.0,reserve,0.883213726,0
34,7,threshold,26,3615085530055339529,56,2,0.406061165,2,0.395832978,0.899159958,0.958718403,0.954177552,-1,0,0,101,0,-9.94261536,0.612819078,evaluation,0.0,37,22,13,baseline,4.0,threshold,1.013319236,0
39,7,threshold_hysteresis,29,3615085530055339529,56,2,0.406681733,2,0.395091013,0.901998318,0.959704982,0.954159677,-1,0,0,101,0,-9.94261536,0.612819078,evaluation,0.0,42,22,8,baseline,4.0,threshold_hysteresis,1.013319236,0
35,9,reserve,29,3615085530055339529,56,2,0.475797427,2,0.381911525,0.876929155,0.901244231,0.934294284,-1,0,0,101,0,-8.630712526,0.644828072,evaluation,0.0,38,28,6,baseline,4.0,reserve,1.013319236,0
19,3,threshold,18,18101663990392713423,57,1,0.459448534,1,0.570032592,0.929360041,0.82491778,0.986937282,-1,0,0,101,0,-11.038729561,0.664817431,evaluation,0.0,20,23,29,baseline,4.0,threshold,0.87049273,0
23,5,threshold_hysteresis,23,18101663990392713423,57,1,0.470701426,1,0.56092755,0.94705861,0.816971999,0.967976044,-1,0,0,101,0,-11.038729561,0.664817431,evaluation,0.0,23,22,27,baseline,4.0,threshold_hysteresis,0.87049273,0
35,4,reserve,32,18101663990392713423,57,2,0.50694698,0,0.607254684,0.95754477,0.800879177,0.978769696,-1,0,0,101,0,-7.367559078,0.664817431,evaluation,0.0,38,30,4,baseline,4.0,reserve,0.87049273,0
44,8,threshold,33,14305433233369496777,58,2,0.32874415,2,0.119903296,0.845381871,1.401445006,0.815649164,65,1,0,101,0,-13.0,0.576348434,evaluation,0.0,47,21,4,baseline,4.0,threshold,1.102831723,0
46,9,threshold_hysteresis,34,14305433233369496777,58,2,0.33500178,2,0.130828211,0.855487879,1.371970632,0.82499158,66,1,0,101,0,-13.0,0.579156768,evaluation,0.0,49,21,2,baseline,4.0,threshold_hysteresis,1.102831723,0
48,12,reserve,33,14305433233369496777,58,2,0.436215237,2,0.128478497,0.823120666,1.17177778,0.798308502,70,1,0,101,0,-10.611498519,0.632953759,evaluation,0.0,51,15,6,baseline,4.0,reserve,1.102831723,0
33,7,threshold,29,10392507164786405288,59,2,0.407109576,1,0.52333184,0.985289291,0.934974402,0.945046103,-1,0,0,101,0,-13.0,0.666021808,evaluation,0.0,36,23,13,baseline,4.0,threshold,0.993606053,0
42,7,threshold_hysteresis,32,10392507164786405288,59,2,0.406586107,2,0.5186692,0.984263727,0.940527208,0.940183654,-1,0,0,101,0,-13.0,0.666021808,evaluation,0.0,45,23,4,baseline,4.0,threshold_hysteresis,0.993606053,0
29,1,reserve,25,10392507164786405288,59,2,0.528613832,2,0.64204672,1.0,0.786518521,0.998231516,-1,0,0,101,0,-10.289454864,0.666021808,evaluation,0.0,32,31,9,baseline,4.0,reserve,0.993606053,0
41,7,threshold,31,9778351534457340309,60,2,0.335152839,2,0.412087228,0.906081986,1.060576683,0.944823971,70,1,0,101,0,-13.0,0.631107802,evaluation,0.0,44,24,4,baseline,4.0,threshold,1.016459358,0
42,7,threshold_hysteresis,32,9778351534457340309,60,2,0.335866854,2,0.413604391,0.907393809,1.038680757,0.944761528,71,1,0,101,0,-13.0,0.631107802,evaluation,0.0,45,24,3,baseline,4.0,threshold_hysteresis,1.016459358,0
35,6,reserve,26,9778351534457340309,60,2,0.426841853,2,0.431873042,0.84713125,0.969780449,0.925265518,-1,0,0,101,0,-9.0,0.65709965,evaluation,0.0,38,24,10,baseline,4.0,reserve,1.016459358,0
40,6,threshold,31,1127898792221371432,61,2,0.2293675,2,0.19906004,0.796998875,1.838978178,0.856694006,34,1,0,101,0,-13.0,0.580784845,evaluation,0.0,43,24,5,baseline,4.0,threshold,0.919123633,0
40,6,threshold_hysteresis,31,1127898792221371432,61,2,0.2293675,2,0.19906004,0.796998875,1.838978178,0.856694006,34,1,0,101,0,-13.0,0.580784845,evaluation,0.0,43,24,5,baseline,4.0,threshold_hysteresis,0.919123633,0
46,10,reserve,33,1127898792221371432,61,2,0.435871462,2,0.248257723,0.801586556,0.948561576,0.874909306,71,1,0,101,0,-10.26099951,0.630461076,evaluation,0.0,49,20,3,baseline,4.0,reserve,0.919123633,0
35,10,threshold,28,6218104716408326471,62,2,0.450256503,2,0.423756223,0.820663372,1.005903526,0.929917184,69,1,0,101,0,-11.909885906,0.623145905,evaluation,0.0,38,18,16,baseline,4.0,threshold,0.930479797,0
45,10,threshold_hysteresis,32,6218104716408326471,62,2,0.452590904,2,0.427425782,0.834045447,1.001980192,0.923210519,69,1,0,101,0,-11.909885906,0.623145905,evaluation,0.0,48,18,6,baseline,4.0,threshold_hysteresis,0.930479797,0
32,6,reserve,23,6218104716408326471,62,2,0.486362859,2,0.415774686,0.740413146,0.977224945,0.91392701,70,1,0,101,0,-11.34272191,0.626483475,evaluation,0.0,35,20,17,baseline,4.0,reserve,0.930479797,0
45,10,threshold,32,3403996095093457521,63,2,0.367236396,2,0.11302768,0.76757901,1.15888148,0.839541905,67,1,0,101,0,-13.0,0.573770022,evaluation,0.0,48,19,5,baseline,4.0,threshold,0.955128036,0
45,10,threshold_hysteresis,32,3403996095093457521,63,2,0.371797519,2,0.100863393,0.758412447,1.159329783,0.830365814,67,1,0,101,0,-13.0,0.573703851,evaluation,0.0,48,18,6,baseline,4.0,threshold_hysteresis,0.955128036,0
44,12,reserve,32,3403996095093457521,63,2,0.45570783,2,0.105711857,0.735903027,0.999938226,0.813445337,70,1,0,101,0,-7.320497285,0.617295771,evaluation,0.0,47,19,6,baseline,4.0,reserve,0.955128036,0
45,11,threshold,31,6487771995985367042,0,2,0.3147656,2,0.0,0.704319019,1.322536319,0.773101724,65,1,0,211,0,-12.141422765,0.544658881,evaluation,0.0,48,17,7,baseline,4.0,threshold,1.089243306,0
45,11,threshold_hysteresis,31,6487771995985367042,0,2,0.3147656,2,0.0,0.704319019,1.322536319,0.773101724,65,1,0,211,0,-12.141422765,0.544658881,evaluation,0.0,48,17,7,baseline,4.0,threshold_hysteresis,1.089243306,0
49,12,reserve,34,6487771995985367042,0,2,0.409096867,2,0.047183724,0.71332694,1.103090787,0.79943515,69,1,0,211,0,-9.51614864,0.615829448,evaluation,0.0,52,16,4,baseline,4.0,reserve,1.089243306,0
16,0,threshold,15,13612947136327180384,1,1,0.496913044,1,0.378110319,0.824921426,0.779476276,0.938966751,-1,0,0,211,0,-11.747916178,0.605540708,evaluation,0.0104,16,24,32,baseline,3.9896,threshold,0.923618838,0
17,3,threshold_hysteresis,17,13612947136327180384,1,1,0.547487575,1,0.456900886,0.873550135,0.685380631,0.984169005,-1,0,0,211,0,-11.747916178,0.607495327,evaluation,0.0,17,23,32,baseline,4.0,threshold_hysteresis,0.923618838,0
29,0,reserve,29,13612947136327180384,1,1,0.550043861,0,0.429655928,0.857956807,0.740201809,0.94701346,-1,0,0,211,0,-7.743665896,0.617970972,evaluation,0.046,30,39,3,baseline,3.954,reserve,0.923618838,0
45,9,threshold,33,7650476737041822765,2,2,0.275041035,2,0.0,0.745354904,1.449259758,0.750543917,63,1,0,211,0,-13.0,0.572190759,evaluation,0.0,48,20,4,baseline,4.0,threshold,1.030603008,0
46,9,threshold_hysteresis,34,7650476737041822765,2,2,0.277625174,2,0.0,0.757310603,1.444655642,0.757451491,63,1,0,211,0,-13.0,0.572190759,evaluation,0.0,49,20,3,baseline,4.0,threshold_hysteresis,1.030603008,0
46,10,reserve,33,7650476737041822765,2,2,0.355663647,2,0.012712135,0.735808252,1.291293932,0.749061913,66,1,0,211,0,-13.0,0.621236179,evaluation,0.0,49,19,4,baseline,4.0,reserve,1.030603008,0
28,6,threshold,19,8708349744403877930,3,2,0.424046549,2,0.491569046,0.902860789,0.955060012,0.960561663,-1,0,0,211,0,-11.552561418,0.665766576,evaluation,0.0,31,18,23,baseline,4.0,threshold,1.125328937,0
28,6,threshold_hysteresis,19,8708349744403877930,3,2,0.439016579,2,0.50176762,0.911898085,0.931731164,0.960586411,-1,0,0,211,0,-11.552561418,0.665766576,evaluation,0.0,31,18,23,baseline,4.0,threshold_hysteresis,1.125328937,0
39,7,reserve,32,8708349744403877930,3,2,0.457123664,0,0.519100382,0.94671396,0.921850307,0.951765522,-1,0,0,211,0,-9.795233495,0.666730875,evaluation,0.0,42,29,1,baseline,4.0,reserve,1.125328937,0
47,11,threshold,33,4091509986764298752,4,2,0.270321961,2,0.0,0.596987638,1.726702214,0.682853693,58,1,0,211,0,-13.0,0.531816108,evaluation,0.0,50,17,5,baseline,4.0,threshold,1.121179506,0
47,11,threshold_hysteresis,33,4091509986764298752,4,2,0.270321961,2,0.0,0.596987638,1.726702214,0.682853693,58,1,0,211,0,-13.0,0.531816108,evaluation,0.0,50,17,5,baseline,4.0,threshold_hysteresis,1.121179506,0
52,17,reserve,32,4091509986764298752,4,2,0.362583564,2,0.0,0.563939754,1.650304114,0.646694063,56,1,0,211,0,-10.0,0.563939754,evaluation,0.0,55,12,5,baseline,4.0,reserve,1.121179506,0
44,9,threshold,32,14575994837330164447,5,2,0.157306582,2,0.0,0.568257104,2.126998428,0.677926583,28,1,0,211,0,-13.0,0.451663012,evaluation,0.0,47,21,4,baseline,4.0,threshold,0.903408915,0
44,9,threshold_hysteresis,32,14575994837330164447,5,2,0.157306582,2,0.0,0.568257104,2.126998428,0.677926583,28,1,0,211,0,-13.0,0.451663012,evaluation,0.0,47,21,4,baseline,4.0,threshold_hysteresis,0.903408915,0
46,10,reserve,33,14575994837330164447,5,2,0.29023855,2,0.0,0.512935663,1.837102536,0.641961721,38,1,0,211,0,-12.439671123,0.472051389,evaluation,0.0,49,17,6,baseline,4.0,reserve,0.903408915,0
31,7,threshold,28,7149332598425101362,6,2,0.487769729,1,0.364049392,0.947267347,0.895361282,0.950613791,-1,0,0,211,0,-13.0,0.635397156,evaluation,0.0,34,22,16,baseline,4.0,threshold,1.028914028,0
25,7,threshold_hysteresis,25,7149332598425101362,6,1,0.520599357,1,0.388828827,0.939627204,0.839234469,0.943031014,-1,0,0,211,0,-13.0,0.636957922,evaluation,0.0,26,20,26,baseline,4.0,threshold_hysteresis,1.028914028,0
38,6,reserve,32,7149332598425101362,6,2,0.588002556,2,0.413273381,0.926435467,0.775289731,0.951132023,-1,0,0,211,0,-10.261843014,0.653475581,evaluation,0.0,41,31,0,baseline,4.0,reserve,1.028914028,0
41,9,threshold,30,14112569557263664636,7,2,0.347043301,2,0.249607641,0.725317868,1.169692026,0.889380889,68,1,0,211,0,-12.329850769,0.573273202,evaluation,0.0,44,19,9,baseline,4.0,threshold,1.006217326,0
44,10,threshold_hysteresis,31,14112569557263664636,7,2,0.349059922,2,0.254059032,0.731644649,1.165678388,0.892906609,68,1,0,211,0,-12.329850769,0.573273202,evaluation,0.0,47,19,6,baseline,4.0,threshold_hysteresis,1.006217326,0
48,11,reserve,34,14112569557263664636,7,2,0.366758279,2,0.202477264,0.694562126,1.210653395,0.860576846,67,1,0,211,0,-11.573039944,0.618141306,evaluation,0.0,51,18,3,baseline,4.0,reserve,1.006217326,0
44,11,threshold,30,17911486950316543786,8,2,0.360192298,2,0.182847965,0.816781517,1.124725082,0.860687016,71,1,0,211,0,-12.622521328,0.587014703,evaluation,0.0,47,17,8,baseline,4.0,threshold,1.121346164,0
